Energy,s,py,pz,px,dxy,dyz,dz2,dxz,dx2,fy3x2,fxyz,fyz2,fz3,fxz2,fzx2,fx3,tot
-14.39107,-0.00007,-0.00626,-0.00135,-0.00295,-0.00055,-0.0077,-0.00243,-0.00387,-0.00022,-0.00006,-0.00016,-0.00104,-0.00051,-0.00057,-0.00006,0,-0.02782
-14.36707,-0.00007,-0.00554,-0.00131,-0.00273,-0.00056,-0.00685,-0.00239,-0.0036,-0.0002,-0.00005,-0.00016,-0.00093,-0.0005,-0.00053,-0.00005,0,-0.02548
-14.34307,-0.00004,-0.00449,-0.00082,-0.00171,-0.00056,-0.0056,-0.00152,-0.00226,-0.00012,-0.00004,-0.00016,-0.00076,-0.00032,-0.00033,-0.00003,0,-0.01877
-14.31907,-0.00003,-0.00364,-0.00071,-0.0015,-0.00055,-0.00455,-0.00132,-0.00199,-0.0001,-0.00003,-0.00016,-0.00062,-0.00028,-0.00029,-0.00003,0,-0.01581
-14.29507,-0.00003,-0.00328,-0.00066,-0.00134,-0.00056,-0.00412,-0.00125,-0.00179,-0.00009,-0.00003,-0.00016,-0.00056,-0.00026,-0.00026,-0.00002,0,-0.01442
-14.27107,-0.00003,-0.0034,-0.00063,-0.00125,-0.00062,-0.0043,-0.00121,-0.00168,-0.00009,-0.00003,-0.00018,-0.00059,-0.00026,-0.00025,-0.00002,0,-0.01454
-14.24707,-0.00003,-0.00159,-0.00058,-0.00117,-0.00057,-0.00201,-0.00114,-0.00158,-0.00008,-0.00001,-0.00017,-0.00028,-0.00024,-0.00023,-0.00002,0,-0.0097
-14.22407,-0.00003,-0.00146,-0.00055,-0.0011,-0.00055,-0.00185,-0.00109,-0.0015,-0.00007,-0.00001,-0.00016,-0.00025,-0.00024,-0.00022,-0.00002,0,-0.00911
-14.20007,-0.00002,-0.00134,-0.00053,-0.00103,-0.00052,-0.00171,-0.00106,-0.0014,-0.00007,-0.00001,-0.00015,-0.00023,-0.00023,-0.00021,-0.00002,0,-0.00855
-14.17607,-0.00002,-0.00125,-0.00051,-0.00094,-0.00049,-0.0016,-0.00105,-0.0013,-0.00007,-0.00001,-0.00014,-0.00022,-0.00023,-0.00019,-0.00002,0,-0.00806
-14.15207,-0.00002,-0.0014,-0.00051,-0.00082,-0.00047,-0.00181,-0.00105,-0.00114,-0.00007,-0.00001,-0.00014,-0.00025,-0.00023,-0.00017,-0.00002,0,-0.00812
-14.12807,-0.00002,-0.00151,-0.00052,-0.00077,-0.00047,-0.00196,-0.0011,-0.00108,-0.00007,-0.00001,-0.00014,-0.00027,-0.00024,-0.00016,-0.00002,0,-0.00835
-14.10407,-0.00002,-0.00129,-0.00056,-0.00075,-0.00036,-0.00168,-0.00119,-0.00107,-0.00008,-0.00001,-0.00011,-0.00023,-0.00026,-0.00016,-0.00002,0,-0.0078
-14.08007,-0.00002,-0.00136,-0.00061,-0.00075,-0.00037,-0.00178,-0.00132,-0.00107,-0.00008,-0.00001,-0.00011,-0.00025,-0.00029,-0.00016,-0.00002,0,-0.00821
-14.05607,-0.00003,-0.00149,-0.0007,-0.00074,-0.00039,-0.00197,-0.00152,-0.00106,-0.00009,-0.00001,-0.00011,-0.00027,-0.00034,-0.00016,-0.00002,0,-0.00891
-14.03207,-0.00003,-0.00144,-0.0007,-0.00074,-0.0004,-0.00191,-0.00154,-0.00107,-0.00009,-0.00001,-0.00012,-0.00027,-0.00034,-0.00016,-0.00002,0,-0.00884
